message_id,conversation_id,sender_role,content,created_at,dt_prev_sec,msg_len,reaction,label
173_6,173,buyer,...,2025-10-09T02:21:28.379522,6213,3,0,0
173_7,173,seller,가격은 정찰제입니다,2025-10-09T03:03:44.379522,2536,10,0,0
174_0,174,buyer,빠른 답변 감사드려요,2025-10-20T00:11:44.379548,0,11,0,0
174_1,174,seller,네고 조금 가능합니다,2025-10-20T00:20:29.379548,525,11,0,0
174_2,174,buyer,언제 거래 가능하신가요?,2025-10-20T00:26:15.379548,346,13,0,0
174_3,174,seller,배송비 별도입니다,2025-10-20T00:28:50.379548,155,9,1,0
174_4,174,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-20T00:33:10.379548,260,19,0,0
174_5,174,seller,사진 보내드릴게요,2025-10-20T00:34:56.379548,106,9,0,0
174_6,174,buyer,직거래 가능한가요?,2025-10-20T00:44:09.379548,553,10,0,0
174_7,174,seller,직거래는 어렵습니다,2025-10-20T00:48:35.379548,266,10,1,0
174_8,174,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-20T00:56:15.379548,460,23,0,0
174_9,174,seller,알겠습니다,2025-10-20T01:22:41.379548,1586,5,0,0
174_10,174,buyer,고민 좀 해볼게요,2025-10-20T03:11:19.379548,6518,9,0,1
175_0,175,buyer,가격 네고 가능할까요?,2025-10-23T00:11:44.379575,0,12,0,0
175_1,175,seller,상품 상태 아주 좋습니다,2025-10-23T00:12:17.379575,33,13,1,0
175_2,175,buyer,감사합니다,2025-10-23T00:13:18.379575,61,5,1,0
175_3,175,seller,오늘 오후 가능합니다,2025-10-23T00:14:46.379575,88,11,0,0
175_4,175,buyer,빠른 답변 감사드려요,2025-10-23T00:18:26.379575,220,11,0,0
175_5,175,seller,오늘 오후 가능합니다,2025-10-23T00:23:43.379575,317,11,0,0
175_6,175,buyer,빠른 답변 감사드려요,2025-10-23T00:31:49.379575,486,11,0,0
175_7,175,seller,사진 보내드릴게요,2025-10-23T00:33:04.379575,75,9,0,0
175_8,175,buyer,배송비 포함인가요?,2025-10-23T00:34:33.379575,89,10,1,0
175_9,175,seller,사진 보내드릴게요,2025-10-23T00:35:33.379575,60,9,0,0
175_10,175,buyer,이 상품 아직 구매 가능한가요?,2025-10-23T00:38:12.379575,159,17,0,0
175_11,175,seller,배송비 별도입니다,2025-10-23T00:45:58.379575,466,9,0,0
175_12,175,buyer,그럼 그렇게 진행해주세요,2025-10-23T00:50:53.379575,295,13,0,0
176_0,176,buyer,상품 상태는 어떤가요?,2025-10-21T00:11:44.379628,0,12,1,0
176_1,176,seller,배송비 별도입니다,2025-10-21T00:13:34.379628,110,9,0,0
176_2,176,buyer,감사합니다,2025-10-21T00:20:11.379628,397,5,0,0
176_3,176,seller,직거래 가능합니다,2025-10-21T00:25:09.379628,298,9,0,0
176_4,176,buyer,가격 네고 가능할까요?,2025-10-21T00:28:27.379628,198,12,0,0
176_5,176,seller,오늘 오후 가능합니다,2025-10-21T00:32:41.379628,254,11,1,0
176_6,176,buyer,그럼 그렇게 진행해주세요,2025-10-21T00:40:06.379628,445,13,0,0
176_7,176,seller,배송비 별도입니다,2025-10-21T00:45:31.379628,325,9,0,0
176_8,176,buyer,배송비 포함인가요?,2025-10-21T00:52:03.379628,392,10,0,0
176_9,176,seller,네고 조금 가능합니다,2025-10-21T00:54:22.379628,139,11,0,0
176_10,176,buyer,빠른 답변 감사드려요,2025-10-21T00:55:34.379628,72,11,0,0
176_11,176,seller,상품 상태 아주 좋습니다,2025-10-21T00:57:05.379628,91,13,0,0
177_0,177,buyer,네 좋습니다!,2025-09-28T00:11:44.379654,0,7,0,0
177_1,177,seller,네고 조금 가능합니다,2025-09-28T00:18:14.379654,390,11,1,0
177_2,177,buyer,알겠습니다. 구매할게요,2025-09-28T00:19:43.379654,89,12,0,0
177_3,177,seller,배송비 별도입니다,2025-09-28T00:29:27.379654,584,9,1,0
177_4,177,buyer,네 좋습니다!,2025-09-28T00:37:38.379654,491,7,0,0
177_5,177,seller,사진 보내드릴게요,2025-09-28T00:42:37.379654,299,9,0,0
177_6,177,buyer,배송비 포함인가요?,2025-09-28T00:49:29.379654,412,10,1,0
177_7,177,seller,"네, 구매 가능합니다!",2025-09-28T00:51:51.379654,142,12,0,0
177_8,177,buyer,네 좋습니다!,2025-09-28T00:58:04.379654,373,7,1,0
177_9,177,seller,상품 상태 아주 좋습니다,2025-09-28T01:05:43.379654,459,13,0,0
177_10,177,buyer,이 상품 아직 구매 가능한가요?,2025-09-28T01:10:56.379654,313,17,0,0
177_11,177,seller,알겠습니다,2025-09-28T01:12:39.379654,103,5,0,0
177_12,177,buyer,음... 좀 비싸네요,2025-09-28T02:04:17.379654,3098,11,0,0
177_13,177,seller,가격은 정찰제입니다,2025-09-28T04:03:51.379654,7174,10,0,0
178_0,178,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-18T00:11:44.379699,0,19,0,0
178_1,178,seller,직거래 가능합니다,2025-10-18T00:16:22.379699,278,9,1,0
178_2,178,buyer,그럼 그렇게 진행해주세요,2025-10-18T00:22:52.379699,390,13,1,0
178_3,178,seller,배송비 별도입니다,2025-10-18T00:32:37.379699,585,9,0,0
178_4,178,buyer,빠른 답변 감사드려요,2025-10-18T00:38:33.379699,356,11,0,0
178_5,178,seller,"네, 구매 가능합니다!",2025-10-18T00:39:53.379699,80,12,1,0
178_6,178,buyer,상품 상태는 어떤가요?,2025-10-18T00:49:28.379699,575,12,0,0
178_7,178,seller,네,2025-10-18T00:52:29.379699,181,1,0,0
178_8,178,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-18T00:53:16.379699,47,23,0,0
178_9,178,seller,확인했습니다,2025-10-18T02:45:54.379699,6758,6,1,0
178_10,178,buyer,음... 좀 비싸네요,2025-10-18T02:52:42.379699,408,11,1,1
179_0,179,buyer,그럼 그렇게 진행해주세요,2025-10-10T00:11:44.379724,0,13,0,0
179_1,179,seller,사진 보내드릴게요,2025-10-10T00:15:31.379724,227,9,0,0
179_2,179,buyer,그럼 그렇게 진행해주세요,2025-10-10T00:24:13.379724,522,13,0,0
179_3,179,seller,알겠습니다,2025-10-10T00:29:00.379724,287,5,0,0
179_4,179,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-10T00:38:50.379724,590,23,0,0
179_5,179,seller,확인했습니다,2025-10-10T02:07:36.379724,5326,6,0,0
179_6,179,buyer,음... 좀 비싸네요,2025-10-10T03:57:03.379724,6567,11,0,1
180_0,180,buyer,상품 상태는 어떤가요?,2025-10-03T00:11:44.379739,0,12,0,0
180_1,180,seller,"네, 구매 가능합니다!",2025-10-03T00:19:14.379739,450,12,0,0
180_2,180,buyer,직거래 가능한가요?,2025-10-03T00:28:33.379739,559,10,0,0
180_3,180,seller,"네, 구매 가능합니다!",2025-10-03T00:34:07.379739,334,12,0,0
180_4,180,buyer,이 상품 아직 구매 가능한가요?,2025-10-03T00:44:06.379739,599,17,0,0
180_5,180,seller,배송비 별도입니다,2025-10-03T00:51:46.379739,460,9,0,0
180_6,180,buyer,배송비 포함인가요?,2025-10-03T00:57:04.379739,318,10,0,0
180_7,180,seller,네고 조금 가능합니다,2025-10-03T00:59:10.379739,126,11,0,0
180_8,180,buyer,언제 거래 가능하신가요?,2025-10-03T01:02:23.379739,193,13,0,0
180_9,180,seller,상품 상태 아주 좋습니다,2025-10-03T01:05:37.379739,194,13,0,0
180_10,180,buyer,언제 거래 가능하신가요?,2025-10-03T01:08:42.379739,185,13,0,0
181_0,181,buyer,실물 사진 더 보여주실 수 있나요?,2025-09-28T00:11:44.379764,0,19,0,0
181_1,181,seller,사진 보내드릴게요,2025-09-28T00:18:07.379764,383,9,1,0
181_2,181,buyer,상품 상태는 어떤가요?,2025-09-28T00:26:59.379764,532,12,0,0
181_3,181,seller,상품 상태 아주 좋습니다,2025-09-28T00:33:31.379764,392,13,0,0
181_4,181,buyer,빠른 답변 감사드려요,2025-09-28T00:35:19.379764,108,11,1,0
181_5,181,seller,직거래 가능합니다,2025-09-28T00:37:24.379764,125,9,0,0
181_6,181,buyer,직거래 가능한가요?,2025-09-28T00:46:50.379764,566,10,0,0
181_7,181,seller,배송비 별도입니다,2025-09-28T00:48:44.379764,114,9,0,0
181_8,181,buyer,알겠습니다. 구매할게요,2025-09-28T00:52:36.379764,232,12,0,0
181_9,181,seller,배송비 별도입니다,2025-09-28T00:52:49.379764,13,9,1,0
181_10,181,buyer,직거래 가능한가요?,2025-09-28T00:54:42.379764,113,10,0,0
181_11,181,seller,죄송하지만 네고는 어렵습니다,2025-09-28T00:55:56.379764,74,15,0,0
181_12,181,buyer,...,2025-09-28T02:17:11.379764,4875,3,0,0
181_13,181,seller,직거래는 어렵습니다,2025-09-28T03:15:05.379764,3474,10,0,0
182_0,182,buyer,빠른 답변 감사드려요,2025-10-14T00:11:44.379794,0,11,1,0
182_1,182,seller,네고 조금 가능합니다,2025-10-14T00:20:38.379794,534,11,0,0
182_2,182,buyer,알겠습니다. 구매할게요,2025-10-14T00:28:13.379794,455,12,0,0
182_3,182,seller,오늘 오후 가능합니다,2025-10-14T00:29:28.379794,75,11,0,0
182_4,182,buyer,빠른 답변 감사드려요,2025-10-14T00:39:22.379794,594,11,1,0
182_5,182,seller,배송비 별도입니다,2025-10-14T00:44:51.379794,329,9,0,0
182_6,182,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-14T00:46:26.379794,95,19,0,0
182_7,182,seller,네고 조금 가능합니다,2025-10-14T00:52:08.379794,342,11,0,0
182_8,182,buyer,이 상품 아직 구매 가능한가요?,2025-10-14T01:00:18.379794,490,17,0,0
182_9,182,seller,현재 다른 분과 거래 진행 중입니다,2025-10-14T01:02:19.379794,121,19,0,0
182_10,182,buyer,아 그렇군요,2025-10-14T01:11:01.379794,522,6,1,0
182_11,182,seller,현재 다른 분과 거래 진행 중입니다,2025-10-14T02:16:51.379794,3950,19,0,0
182_12,182,buyer,고민 좀 해볼게요,2025-10-14T03:12:38.379794,3347,9,0,1
183_0,183,buyer,알겠습니다. 구매할게요,2025-10-14T00:11:44.379823,0,12,1,0
183_1,183,seller,네고 조금 가능합니다,2025-10-14T00:20:35.379823,531,11,0,0
183_2,183,buyer,가격 네고 가능할까요?,2025-10-14T00:24:47.379823,252,12,0,0
183_3,183,seller,사진 보내드릴게요,2025-10-14T00:27:22.379823,155,9,0,0
183_4,183,buyer,가격 네고 가능할까요?,2025-10-14T00:32:15.379823,293,12,0,0
183_5,183,seller,직거래 가능합니다,2025-10-14T00:35:11.379823,176,9,0,0
183_6,183,buyer,언제 거래 가능하신가요?,2025-10-14T00:36:51.379823,100,13,1,0
183_7,183,seller,네고 조금 가능합니다,2025-10-14T00:43:59.379823,428,11,1,0
183_8,183,buyer,빠른 답변 감사드려요,2025-10-14T00:45:15.379823,76,11,0,0
183_9,183,seller,배송비 별도입니다,2025-10-14T00:54:01.379823,526,9,1,0
184_0,184,buyer,알겠습니다. 구매할게요,2025-10-10T00:11:44.379845,0,12,0,0
184_1,184,seller,직거래 가능합니다,2025-10-10T00:20:19.379845,515,9,0,0
184_2,184,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-10T00:27:48.379845,449,19,0,0
184_3,184,seller,상품 상태 아주 좋습니다,2025-10-10T00:33:48.379845,360,13,0,0
184_4,184,buyer,직거래 가능한가요?,2025-10-10T00:41:20.379845,452,10,0,0
184_5,184,seller,오늘 오후 가능합니다,2025-10-10T00:47:12.379845,352,11,0,0
184_6,184,buyer,가격 네고 가능할까요?,2025-10-10T00:56:25.379845,553,12,1,0
184_7,184,seller,네고 조금 가능합니다,2025-10-10T00:57:21.379845,56,11,0,0
184_8,184,buyer,감사합니다,2025-10-10T01:06:17.379845,536,5,0,0
184_9,184,seller,네고 조금 가능합니다,2025-10-10T01:10:06.379845,229,11,0,0
184_10,184,buyer,빠른 답변 감사드려요,2025-10-10T01:11:43.379845,97,11,0,0
184_11,184,seller,네고 조금 가능합니다,2025-10-10T01:19:52.379845,489,11,0,0
184_12,184,buyer,배송비 포함인가요?,2025-10-10T01:27:27.379845,455,10,0,0
185_0,185,buyer,직거래 가능한가요?,2025-10-10T00:11:44.379875,0,10,0,0
185_1,185,seller,네고 조금 가능합니다,2025-10-10T00:12:28.379875,44,11,1,0
185_2,185,buyer,네 좋습니다!,2025-10-10T00:14:57.379875,149,7,0,0
185_3,185,seller,사진 보내드릴게요,2025-10-10T00:22:38.379875,461,9,0,0
185_4,185,buyer,감사합니다,2025-10-10T00:23:53.379875,75,5,1,0
185_5,185,seller,사진 보내드릴게요,2025-10-10T00:28:34.379875,281,9,0,0
185_6,185,buyer,상품 상태는 어떤가요?,2025-10-10T00:33:58.379875,324,12,0,0
185_7,185,seller,배송비 별도입니다,2025-10-10T00:42:00.379875,482,9,1,0
185_8,185,buyer,알겠습니다. 구매할게요,2025-10-10T00:47:44.379875,344,12,0,0
185_9,185,seller,상품 상태 아주 좋습니다,2025-10-10T00:51:57.379875,253,13,0,0
185_10,185,buyer,가격 네고 가능할까요?,2025-10-10T01:01:21.379875,564,12,0,0
185_11,185,seller,배송비 별도입니다,2025-10-10T01:10:51.379875,570,9,1,0
186_0,186,buyer,알겠습니다. 구매할게요,2025-10-14T00:11:44.379902,0,12,1,0
186_1,186,seller,배송비 별도입니다,2025-10-14T00:19:05.379902,441,9,0,0
186_2,186,buyer,배송비 포함인가요?,2025-10-14T00:25:29.379902,384,10,1,0
186_3,186,seller,직거래 가능합니다,2025-10-14T00:30:14.379902,285,9,0,0
186_4,186,buyer,직거래 가능한가요?,2025-10-14T00:35:33.379902,319,10,0,0
186_5,186,seller,확인했습니다,2025-10-14T00:43:39.379902,486,6,0,0
186_6,186,buyer,아 그렇군요,2025-10-14T00:48:18.379902,279,6,1,0
186_7,186,seller,알겠습니다,2025-10-14T02:00:56.379902,4358,5,0,0
186_8,186,buyer,음... 좀 비싸네요,2025-10-14T03:58:18.379902,7042,11,0,1
187_0,187,buyer,그럼 그렇게 진행해주세요,2025-10-14T00:11:44.379922,0,13,0,0
187_1,187,seller,"네, 구매 가능합니다!",2025-10-14T00:16:44.379922,300,12,1,0
187_2,187,buyer,가격 네고 가능할까요?,2025-10-14T00:25:50.379922,546,12,0,0
187_3,187,seller,"네, 구매 가능합니다!",2025-10-14T00:28:05.379922,135,12,0,0
187_4,187,buyer,네 좋습니다!,2025-10-14T00:35:57.379922,472,7,0,0
187_5,187,seller,직거래 가능합니다,2025-10-14T00:38:07.379922,130,9,0,0
187_6,187,buyer,이 상품 아직 구매 가능한가요?,2025-10-14T00:41:06.379922,179,17,1,0
187_7,187,seller,네고 조금 가능합니다,2025-10-14T00:47:35.379922,389,11,1,0
187_8,187,buyer,언제 거래 가능하신가요?,2025-10-14T00:53:11.379922,336,13,0,0
187_9,187,seller,네,2025-10-14T00:57:09.379922,238,1,0,0
187_10,187,buyer,음... 좀 비싸네요,2025-10-14T01:01:01.379922,232,11,1,0
187_11,187,seller,현재 다른 분과 거래 진행 중입니다,2025-10-14T01:52:20.379922,3079,19,0,0
187_12,187,buyer,죄송합니다만 다시 생각해볼게요,2025-10-14T02:24:00.379922,1900,16,0,1
188_0,188,buyer,상품 상태는 어떤가요?,2025-10-04T00:11:44.379950,0,12,0,0
188_1,188,seller,네고 조금 가능합니다,2025-10-04T00:19:04.379950,440,11,1,0
188_2,188,buyer,알겠습니다. 구매할게요,2025-10-04T00:19:23.379950,19,12,1,0
188_3,188,seller,"네, 구매 가능합니다!",2025-10-04T00:26:38.379950,435,12,1,0
188_4,188,buyer,빠른 답변 감사드려요,2025-10-04T00:26:53.379950,15,11,0,0
188_5,188,seller,네고 조금 가능합니다,2025-10-04T00:29:44.379950,171,11,0,0
188_6,188,buyer,직거래 가능한가요?,2025-10-04T00:38:15.379950,511,10,0,0
188_7,188,seller,직거래 가능합니다,2025-10-04T00:40:29.379950,134,9,0,0
188_8,188,buyer,상품 상태는 어떤가요?,2025-10-04T00:49:12.379950,523,12,0,0
188_9,188,seller,직거래 가능합니다,2025-10-04T00:56:02.379950,410,9,0,0
188_10,188,buyer,감사합니다,2025-10-04T01:01:10.379950,308,5,0,0
188_11,188,seller,상품 상태 아주 좋습니다,2025-10-04T01:03:42.379950,152,13,0,0
188_12,188,buyer,이 상품 아직 구매 가능한가요?,2025-10-04T01:03:57.379950,15,17,0,0
188_13,188,seller,오늘 오후 가능합니다,2025-10-04T01:12:08.379950,491,11,0,0
189_0,189,buyer,배송비 포함인가요?,2025-10-21T00:11:44.379981,0,10,0,0
189_1,189,seller,네고 조금 가능합니다,2025-10-21T00:21:42.379981,598,11,0,0
189_2,189,buyer,가격 네고 가능할까요?,2025-10-21T00:25:09.379981,207,12,0,0
189_3,189,seller,네고 조금 가능합니다,2025-10-21T00:34:43.379981,574,11,1,0
189_4,189,buyer,이 상품 아직 구매 가능한가요?,2025-10-21T00:37:05.379981,142,17,0,0
189_5,189,seller,"네, 구매 가능합니다!",2025-10-21T00:44:28.379981,443,12,1,0
189_6,189,buyer,직거래 가능한가요?,2025-10-21T00:47:54.379981,206,10,0,0
189_7,189,seller,상품 상태 아주 좋습니다,2025-10-21T00:49:39.379981,105,13,0,0
190_0,190,buyer,네 좋습니다!,2025-10-16T00:11:44.380000,0,7,0,0
190_1,190,seller,"네, 구매 가능합니다!",2025-10-16T00:21:39.380000,595,12,0,0
190_2,190,buyer,상품 상태는 어떤가요?,2025-10-16T00:23:35.380000,116,12,0,0
190_3,190,seller,"네, 구매 가능합니다!",2025-10-16T00:23:47.380000,12,12,0,0
190_4,190,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-16T00:27:22.380000,215,19,0,0
190_5,190,seller,네고 조금 가능합니다,2025-10-16T00:35:36.380000,494,11,0,0
190_6,190,buyer,상품 상태는 어떤가요?,2025-10-16T00:45:27.380000,591,12,0,0
190_7,190,seller,배송비 별도입니다,2025-10-16T00:53:56.380000,509,9,0,0
190_8,190,buyer,감사합니다,2025-10-16T00:56:38.380000,162,5,0,0
190_9,190,seller,배송비 별도입니다,2025-10-16T01:03:30.380000,412,9,0,0
190_10,190,buyer,이 상품 아직 구매 가능한가요?,2025-10-16T01:06:07.380000,157,17,0,0
190_11,190,seller,네,2025-10-16T01:10:45.380000,278,1,0,0
190_12,190,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-16T01:27:26.380000,1001,23,1,0
190_13,190,seller,알겠습니다,2025-10-16T03:04:06.380000,5800,5,0,0
191_0,191,buyer,알겠습니다. 구매할게요,2025-10-12T00:11:44.380033,0,12,1,0
191_1,191,seller,오늘 오후 가능합니다,2025-10-12T00:18:36.380033,412,11,0,0
191_2,191,buyer,이 상품 아직 구매 가능한가요?,2025-10-12T00:19:31.380033,55,17,0,0
191_3,191,seller,배송비 별도입니다,2025-10-12T00:22:26.380033,175,9,0,0
191_4,191,buyer,직거래 가능한가요?,2025-10-12T00:23:24.380033,58,10,0,0
191_5,191,seller,상품 상태 아주 좋습니다,2025-10-12T00:27:06.380033,222,13,0,0
191_6,191,buyer,직거래 가능한가요?,2025-10-12T00:34:52.380033,466,10,1,0
191_7,191,seller,"네, 구매 가능합니다!",2025-10-12T00:40:14.380033,322,12,0,0
191_8,191,buyer,감사합니다,2025-10-12T00:45:27.380033,313,5,0,0
191_9,191,seller,확인했습니다,2025-10-12T00:45:43.380033,16,6,0,0
191_10,191,buyer,...,2025-10-12T01:59:26.380033,4423,3,0,0
191_11,191,seller,네,2025-10-12T02:40:01.380033,2435,1,0,0
192_0,192,buyer,상품 상태는 어떤가요?,2025-09-26T00:11:44.380059,0,12,0,0
192_1,192,seller,"네, 구매 가능합니다!",2025-09-26T00:16:06.380059,262,12,0,0
192_2,192,buyer,언제 거래 가능하신가요?,2025-09-26T00:25:18.380059,552,13,0,0
192_3,192,seller,오늘 오후 가능합니다,2025-09-26T00:28:03.380059,165,11,1,0
192_4,192,buyer,빠른 답변 감사드려요,2025-09-26T00:33:10.380059,307,11,1,0
192_5,192,seller,상품 상태 아주 좋습니다,2025-09-26T00:42:32.380059,562,13,0,0
192_6,192,buyer,배송비 포함인가요?,2025-09-26T00:45:39.380059,187,10,0,0
192_7,192,seller,직거래 가능합니다,2025-09-26T00:51:30.380059,351,9,0,0
192_8,192,buyer,알겠습니다. 구매할게요,2025-09-26T00:55:55.380059,265,12,0,0
192_9,192,seller,알겠습니다,2025-09-26T01:02:27.380059,392,5,0,0
192_10,192,buyer,고민 좀 해볼게요,2025-09-26T02:27:49.380059,5122,9,0,0
192_11,192,seller,네,2025-09-26T04:19:58.380059,6729,1,0,0
193_0,193,buyer,가격 네고 가능할까요?,2025-10-11T00:11:44.380492,0,12,1,0
193_1,193,seller,네고 조금 가능합니다,2025-10-11T00:13:00.380492,76,11,0,0
193_2,193,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-11T00:20:24.380492,444,19,0,0
193_3,193,seller,오늘 오후 가능합니다,2025-10-11T00:24:03.380492,219,11,0,0
193_4,193,buyer,상품 상태는 어떤가요?,2025-10-11T00:24:56.380492,53,12,0,0
193_5,193,seller,알겠습니다,2025-10-11T00:31:37.380492,401,5,0,0
193_6,193,buyer,고민 좀 해볼게요,2025-10-11T01:07:46.380492,2169,9,0,0
193_7,193,seller,직거래는 어렵습니다,2025-10-11T01:35:54.380492,1688,10,0,0
194_0,194,buyer,감사합니다,2025-10-20T00:11:44.380517,0,5,0,0
194_1,194,seller,"네, 구매 가능합니다!",2025-10-20T00:14:34.380517,170,12,0,0
194_2,194,buyer,빠른 답변 감사드려요,2025-10-20T00:21:00.380517,386,11,0,0
194_3,194,seller,직거래 가능합니다,2025-10-20T00:29:24.380517,504,9,0,0
194_4,194,buyer,알겠습니다. 구매할게요,2025-10-20T00:31:59.380517,155,12,0,0
194_5,194,seller,"네, 구매 가능합니다!",2025-10-20T00:41:57.380517,598,12,0,0
